FROM_ID;TO_ID;DURATION_H;DIST_KM
29;24;2,419111111;93,43872
29;25;2,258780556;68,25289
29;7;2,310908333;97,77995
29;4;1,718483333;50,43243
29;2;2,422594444;94,75855
29;14;2,246444444;87,81521
29;15;2,822913889;89,27591
29;12;2,137727778;73,51961
29;13;0,781477778;23,68882
29;10;2,268083333;93,40878
29;11;1,586377778;66,12932
29;9;1,891580556;55,32653
29;54;1,807227778;72,35797
29;55;2,001883333;93,0067
29;52;2,453855556;69,92443
29;50;2,076097222;83,58003
29;100;1,675505556;49,50791
30;51;1,392122222;36,95387
30;48;1,671394444;44,18116
30;49;1,695941667;49,04634
30;58;1,555575;42,02807
30;59;0,974688889;24,76753
30;56;0,711322222;12,9751
30;57;1,188213889;42,53331
30;38;1,566147222;42,51136
30;36;1,939222222;80,33892
30;37;1,447169444;43,61084
30;34;1,348488889;49,76461
30;35;1,434041667;40,94321
30;32;1,359033333;49,32626
30;33;1,780552778;65,18413
30;46;0,867188889;27,05796
30;44;1,106227778;43,98805
30;45;2,276905556;63,49753
30;42;1,688138889;62,91225
30;43;1,894466667;67,59884
30;40;2,027505556;56,0155
30;41;1,6256;48,42654
30;22;1,210302778;30,61624
30;20;1,196936111;37,58099
30;21;1,3896;56,80825
30;16;2,012438889;55,56341
30;30;0;0
30;28;1,663077778;59,13701
30;29;2,257966667;62,92931
30;27;1,330861111;35,11602
30;24;1,839836111;66,40344
30;25;1,168683333;31,64389
30;7;1,731633333;70,74466
30;4;0,704719444;17,04033
30;2;1,138927778;39,92747
30;14;1,667169444;60,77993
30;15;1,796836111;53,68333
30;12;0,854063889;18,68854
30;13;1,775811111;69,33099
30;10;1,688805556;66,37351
30;11;0,863925;29,78753
30;9;1,074022222;32,16747
30;54;1,22795;45,3227
30;55;1,422605556;65,97142
30;52;1,824736111;54,64443
30;50;1,496819444;56,54475
30;100;0,661741667;16,11581
32;51;1,456833333;55,03545
32;48;1,160422222;41,82663
32;49;1,248227778;51,85482
32;58;1,493758333;64,13152
32;59;1,359419444;65,99555
32;56;1,095058333;53,46187
32;57;1,572947222;83,76133
32;38;1,950877778;83,73938
32;36;1,088022222;43,72668
32;37;1,8319;84,83887
32;34;0,785388889;22,06475
32;35;1,818772222;82,17123
32;32;0;0
32;33;1,268586111;45,63074
32;46;1,251919444;68,28598
32;44;0,594261111;24,43466
32;45;1,618297222;59,87938
32;42;1,176172222;43,35886
32;43;1,3825;48,04545
32;40;1,368613889;52,38888
32;41;1,884861111;67,94306
